finding_id	source_record	record_scope	kind	severity	affected_unit	disposition	reason	evidence
SEM:729a37e00fa2167464cc	data/ingredients/mapped/GYPS.yaml	active	component_source_scope	major	MIM.assertion:72f64b413f0023d5888ae27fcabc776f488cd2e72deb2803c2ed277e1faa05f4	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components
SEM:df5636a882590543c687	data/ingredients/mapped/Isomaltose.yaml	active	role_evidence	major	MIM.assertion:735c040328e94d97896fb5bfecd73a3744acb62b52fd6d49aa8b82954b4636df	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Isomaltose.md | DECISIONS.md#roles
SEM:1873d222dbc7941835a9	data/ingredients/mapped/Destomycin.yaml	active	role_evidence	major	MIM.assertion:7390a1bb0ca6543030cd9134e8b84c69e0bce8085ab4bb747eb7368f2746ecf9	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Destomycin.md | DECISIONS.md#roles
SEM:12bdfb48d96757501350	data/ingredients/mapped/Lincomycin_Hydrochloride.yaml	active	role_evidence	major	MIM.assertion:73a89fe986fc28456b39ac08e81836cbe6e262f74c64626354ed0e92c3ca9845	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Lincomycin_Hydrochloride.md | DECISIONS.md#roles
SEM:580e6cd11e334eed70c7	data/ingredients/mapped/Cocl2_X_2_H2o.yaml	active	role_evidence	major	MIM.assertion:74450dd357748b1bb7ca5bbeb03aca885b28a7aead1084370c5827b0aba058e0	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Cocl2_X_2_H2o.md | DECISIONS.md#roles
SEM:235c2299fcb24cd1fe93	data/ingredients/mapped/Pustulan_B-1-6_Glucan.yaml	active	role_evidence	major	MIM.assertion:7498da053278e80da37931323d4466f1e1e42eb9fd13e0841c7084fc048cee75	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Pustulan_B-1-6_Glucan.md | DECISIONS.md#roles
SEM:aebe10ac1866729e8ccc	data/ingredients/mapped/Bicine_Buffer.yaml	active	role_evidence	major	MIM.assertion:756da7e680a332acbb165073e9e57d724b5516a8cf97a8d47df1a50f59db5900	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Bicine_Buffer.md | DECISIONS.md#roles
SEM:3614a2ae660dc34eb6d6	data/ingredients/mapped/D-arabinose.yaml	active	role_evidence	major	MIM.assertion:757280beeb887d57554dae97262ca2fe50af40db66a5defb2c3bd98807fce77c	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-arabinose.md | DECISIONS.md#roles
SEM:cd2c851f241df1809214	data/ingredients/mapped/Phyllomycin.yaml	active	role_evidence	major	MIM.assertion:758d1c32b7149087da2f0f8df54510b923beb5a0570f8d066ee84cea04857da6	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Phyllomycin.md | DECISIONS.md#roles
SEM:abd2c83b4aac9fdea794	data/ingredients/mapped/Levulinic_Acid.yaml	active	role_evidence	major	MIM.assertion:75fff9a4f368557490e5546ef234e2264a16f30da63018fa1b2d60bcbf6564d4	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Levulinic_Acid.md | DECISIONS.md#roles
SEM:c7d004772f7bccddd357	data/ingredients/mapped/Malonic_Acid.yaml	active	role_evidence	major	MIM.assertion:76751479d3de0e5fc53891dd1fd0a5a9823c5b66cc09ba8e63585e3a97eef6b7	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Malonic_Acid.md | DECISIONS.md#roles
SEM:a2cc60a5d40561c393b1	data/ingredients/mapped/2-fucosyllactose.yaml	active	role_evidence	major	MIM.assertion:76845e942f127c98399dd29447da53cf9b2c203f9be772d01e806e9efe815d5f	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/2-fucosyllactose.md | DECISIONS.md#roles
SEM:c30a7a360c16f08c4a53	data/ingredients/mapped/D-_-turanose.yaml	active	role_evidence	major	MIM.assertion:76ed295960813312436caf48d0834190f5d99f4828e92097c800780450444e69	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-_-turanose.md | DECISIONS.md#roles
SEM:0db69d35f3ea9dff459d	data/ingredients/mapped/L-_-sorbose.yaml	active	role_evidence	major	MIM.assertion:77b19656806a69eb6b95b164ab5ff8c982cd39a85a0d0b9700b4d90fb7a02be6	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-_-sorbose.md | DECISIONS.md#roles
SEM:b1afd7e4c3cf0f41d873	data/ingredients/mapped/Magnesium_Sulfate.yaml	active	role_evidence	major	MIM.assertion:77de83919be9043a74b24e8ac19752c4fed5ec8c5dbdccfb04ab7154cbe5d67f	open	No evidence is supplied.	reports/yaml_record_review/Magnesium_Sulfate.md | DECISIONS.md#roles
SEM:0a5c433e21c7985f96c3	data/ingredients/mapped/Neomycin_Trisulfate_Salt_Hydrate.yaml	active	role_evidence	major	MIM.assertion:781b113871ee0278a557ad1707caa5f24f0b930d11c21428206ad0856037d7e9	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Neomycin_Trisulfate_Salt_Hydrate.md | DECISIONS.md#roles
SEM:324a2089f66992bb411a	data/ingredients/mapped/Streptomycin_Sulfate_Salt.yaml	active	role_evidence	major	MIM.assertion:785e887db5476c96d16dffe95a552cae363670e7e26007a808889700b7560603	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Streptomycin_Sulfate_Salt.md | DECISIONS.md#roles
SEM:0b5d42b482374bcd614f	data/ingredients/mapped/Mannose-6-Phosphate.yaml	active	role_evidence	major	MIM.assertion:7877ed5e88eaf8eb958b01c40746fbde466f3a16f38f0c4bf481dc05c65aecba	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Mannose-6-Phosphate.md | DECISIONS.md#roles
SEM:6da2f8398ea2cf586946	data/ingredients/mapped/Na2so4_X_10_H2o.yaml	active	role_evidence	major	MIM.assertion:78a91100e8f0ea853da37921b68f979b1436c2542bd30d24a7b6ae1b25ded134	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Na2so4_X_10_H2o.md | DECISIONS.md#roles
SEM:37ceac354cf4e7047f05	data/ingredients/mapped/Moxifloxacin.yaml	active	role_evidence	major	MIM.assertion:78cd4f454928e4d813e1bb645056e8980fcaeec72b13a20edf3eb1f4811f27a8	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Moxifloxacin.md | DECISIONS.md#roles
SEM:cb51dcc00007ef0cc9f7	data/ingredients/mapped/M-xylene.yaml	active	role_evidence	major	MIM.assertion:78fed8a8a5e29c84459501f9a2d78a34980eabb24614cc8f334afa8a3987bd2a	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/M-xylene.md | DECISIONS.md#roles
SEM:b9c0728e29bd4837e262	data/ingredients/mapped/Glycerol.yaml	active	role_evidence	major	MIM.assertion:7966b08e340e5baa4df16057f6a3ffe063169d3e8cc7d563c8a6f2ce627090bb	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Glycerol.md | DECISIONS.md#roles
SEM:27a9b7414e0896f6fa35	data/ingredients/mapped/E-Amino-N-Caproic_Acid.yaml	active	role_evidence	major	MIM.assertion:797ee123a64ddb7ac020548359325e7c3f3bf9d18a6c9514e518b9e1fe376911	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/E-Amino-N-Caproic_Acid.md | DECISIONS.md#roles
SEM:1e536df4c318181d37c5	data/ingredients/mapped/Lactitol.yaml	active	role_evidence	major	MIM.assertion:79d23fa105048a3cdae813c96720b12540b43d38766c312ddefa82f9fe18c8f4	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Lactitol.md | DECISIONS.md#roles
SEM:bef629fe13f78ada8b84	data/ingredients/mapped/Lichenan_Icelandic_Moss.yaml	active	role_evidence	major	MIM.assertion:7af927fa5091c79f67b39e500e3dcaf56fd72b356cd04aef4096d8ec185d9bd5	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Lichenan_Icelandic_Moss.md | DECISIONS.md#roles
SEM:6d32ba1f8c319600e599	data/ingredients/mapped/Acetate.yaml	active	role_evidence	major	MIM.assertion:7b14697024cd079bad8092a2ec95a9dc94c053290787ca3df381c28afaf0549a	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Acetate.md | DECISIONS.md#roles
SEM:a68c9da8a23dbe63bda2	data/ingredients/mapped/Camphomycin.yaml	active	role_evidence	major	MIM.assertion:7c44eb3a6d14983d8614302c90eb64b6dd5cd281c96fe0389492293c106b9754	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Camphomycin.md | DECISIONS.md#roles
SEM:e747ce389dea1d02bf4d	data/ingredients/mapped/Phenyl_Acetic_Acid.yaml	active	role_evidence	major	MIM.assertion:7c48b71d031d9eb2a58e3804807b9d569d65c3097c6081cb2c27ddacdc918d05	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Phenyl_Acetic_Acid.md | DECISIONS.md#roles
SEM:5bf204570b6a20267544	data/ingredients/mapped/Bicyclomycin.yaml	active	role_evidence	major	MIM.assertion:7c6951a9b8d0ea46253f077c764def5e985d424b8da9d602a7e14636e493122d	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Bicyclomycin.md | DECISIONS.md#roles
SEM:7cb86e75df178a5e5f81	data/ingredients/mapped/PYGS.yaml	active	component_source_scope	major	MIM.assertion:7d02e7d878b16fe16584c3ecdb877df5ba3a642fc3fffe45da5694c56b6fe7c0	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components
SEM:e5e8ffdf2d596509ccca	data/ingredients/mapped/D-_-galactosamine_Hydrochloride.yaml	active	role_evidence	major	MIM.assertion:7d74fb1d992ed0d2b9e8306dd26d51fa1f7692a3be90a63d09d70ccc496aca51	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-_-galactosamine_Hydrochloride.md | DECISIONS.md#roles
SEM:056a1c2f40b3ce7e6072	data/ingredients/mapped/Alpha-d-glucose.yaml	active	role_evidence	major	MIM.assertion:7e3daf2b96eff217f7b29fa7d4e0b3faaa1540bb80b422e057e8a143573e5a93	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Alpha-d-glucose.md | DECISIONS.md#roles
SEM:7a96abd6b04e77f80883	data/ingredients/mapped/Cephradine.yaml	active	role_evidence	major	MIM.assertion:7e6e437415e17047e157efa8e7a3311726e5822b4bf29831be7d34d9dbac15db	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Cephradine.md | DECISIONS.md#roles
SEM:92546d43becfa2df2cdf	data/ingredients/mapped/Na2hpo4_X_6_H2o.yaml	active	role_evidence	major	MIM.assertion:7ede0041d9ba7591ae0eff91b4e6489e4dfc1884bdc064afa225feb8e8c14664	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Na2hpo4_X_6_H2o.md | DECISIONS.md#roles
SEM:0821239c4fb303e088ca	data/ingredients/mapped/Beef_Brain_Powder.yaml	active	role_evidence	major	MIM.assertion:800606f894c4bdb7098a687b72f4955c1954db516bdb6aa34a76e09ed5bbb155	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Beef_Brain_Powder.md | DECISIONS.md#roles
SEM:64d82ceaa9447eb58d80	data/ingredients/mapped/Bromocresol_Purple.yaml	active	role_evidence	major	MIM.assertion:80c8c1c5a5a2081398981ff00ab200dde6efe25bdb36f3539e69691938af09b1	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Bromocresol_Purple.md | DECISIONS.md#roles
SEM:ee7eb036e32825ada78e	data/ingredients/mapped/PYG-002_Tween_80.yaml	active	component_source_scope	major	MIM.assertion:818631ebdaa5e55174bbaade8cc1ff20fc04ea0e3d4c4a34ea31879702c6d3ec	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components
SEM:0db85b270e5d66a6f314	data/ingredients/mapped/Chloramphenicol.yaml	active	role_evidence	major	MIM.assertion:81a76d1de12f11605384b0aa915652f11d9b67b7a60d6a1eb894b5c805b03a8a	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Chloramphenicol.md | DECISIONS.md#roles
SEM:e22f4ed68806ce354630	data/ingredients/mapped/Glycerol_Phosphate_Disodium_Salt_Hydrate.yaml	active	role_evidence	major	MIM.assertion:81ac71608ae6a7af3f93373f8fca32de975e7c2c8a630339692918e6b5aa0493	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Glycerol_Phosphate_Disodium_Salt_Hydrate.md | DECISIONS.md#roles
SEM:4ed5e7570d845f725672	data/ingredients/mapped/Cellopentaose.yaml	active	role_evidence	major	MIM.assertion:81e7e5cdcec4d0a240cf47c49e0898af370481473a613d69ab44d9499eeebabe	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Cellopentaose.md | DECISIONS.md#roles
SEM:a0294f766cd44d283beb	data/ingredients/mapped/Na2_Alpha-ketoglutarate.yaml	active	role_evidence	major	MIM.assertion:81f356eab3c550bb8d05b91c5e0424542030cd8f1d4ecc6a7d747751654fab47	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Na2_Alpha-ketoglutarate.md | DECISIONS.md#roles
SEM:a957c280a49dcd21f9b3	data/ingredients/mapped/L-citrulline.yaml	active	role_evidence	major	MIM.assertion:8244cf09f944bcde3c388f631f052d95dc701719f7b3909a72d02ddb29731366	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-citrulline.md | DECISIONS.md#roles
SEM:2727a56eabc39e4c1fa4	data/ingredients/mapped/PYG-002_Tween_80.yaml	active	component_source_scope	major	MIM.assertion:825bbd38d4f19c6231083ca178f6e33e9a508b5ce789c47a3f98b4e0189dafa3	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components
SEM:5c07277f5a9f92ab287a	data/ingredients/mapped/DL-glyceraldehyde.yaml	active	role_evidence	major	MIM.assertion:826076ddb3cb0124324df635a8bfdfd120cd5a395dc102b1ab3d73e2210d6894	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/DL-glyceraldehyde.md | DECISIONS.md#roles
SEM:e50c0c6a06ab7184e225	data/ingredients/mapped/MES_sodium_salt.yaml	active	role_evidence	major	MIM.assertion:8275027d1cf07223f7397fd9b2d0ec60341e6001b6a1af504b4acead821d02ce	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/MES_sodium_salt.md | DECISIONS.md#roles
SEM:55150222a83d0bb1bc86	data/ingredients/mapped/K2so4_X_7_H2o.yaml	active	role_evidence	major	MIM.assertion:82aa5ada48f21c167f31486be712d7ba1021a65f3945d7f17ffb52967d44b6fb	open	No evidence is supplied.	reports/yaml_record_review/K2so4_X_7_H2o.md | DECISIONS.md#roles
