finding_id	source_record	record_scope	kind	severity	affected_unit	disposition	reason	evidence	current_record	current_record_sha256	resolution_status	resolution_reason	resolution_evidence
SEM:58dd0dd15c4fcf3672f2	data/ingredients/mapped/TAPS_Sodium_Salt.yaml	active	role_evidence	major	MIM.assertion:b49b9baa684ce460e0a1a50d57289f3efd25617ba698abe12383da14f5c1ca54	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/TAPS_Sodium_Salt.md | DECISIONS.md#roles	data/ingredients/mapped/TAPS_Sodium_Salt.yaml	8f9e70c3f7d5c78d740187ab86dbc001a1b8fbbdf11898f79546f7bf5f23fda6	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:e922e8623c4c658d1a06	data/ingredients/mapped/Deuterated_Glucose.yaml	active	role_evidence	major	MIM.assertion:b4d9ec61fc2215533578ec271463a5a66ad4748a728c91df278103d0b725c5c6	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Deuterated_Glucose.md | DECISIONS.md#roles	data/ingredients/mapped/Deuterated_Glucose.yaml	2482918b98a21024cd45f4b2db753342d8f4eb83997d99556171af5931d99c59	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:4136e688f454ea823c9a	data/ingredients/mapped/Mitomycin_C.yaml	active	role_evidence	major	MIM.assertion:b5045cac0166039ca4629440fa8122a41b45042acfaaf06bd2474f925c375a78	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Mitomycin_C.md | DECISIONS.md#roles	data/ingredients/mapped/Mitomycin_C.yaml	efd94ab947d64c154e64730cf49ccdc118aae4bd043af4d384423cfbc69ba361	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:de7a2231fb844c4241d9	data/ingredients/mapped/Bacto_Brain_Heart_Infusion.yaml	active	role_evidence	major	MIM.assertion:b5663c573a9b58071d9de6a2158c5438707af586b28b80926c19f8998f376a42	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Bacto_Brain_Heart_Infusion.md | DECISIONS.md#roles	data/ingredients/mapped/Bacto_Brain_Heart_Infusion.yaml	022df020b7f4660ac46d19baf0847df3ba868608398e97b2f027bb73be58b2f5	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:4e948f4cbe52ef7e806a	data/ingredients/mapped/Doxycycline_Hyclate.yaml	active	role_evidence	major	MIM.assertion:b57fe69d87de4a8e6b90d56f2d3e6eb5effe5e72b09dbca1c1ee36f7fb03fa7c	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Doxycycline_Hyclate.md | DECISIONS.md#roles	data/ingredients/mapped/Doxycycline_Hyclate.yaml	eed522b47eff89156ea73b7207567742b155ec797c34ded6996af40a330ec292	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:7b56d9061015de795a2b	data/ingredients/mapped/Caryomycin.yaml	active	role_evidence	major	MIM.assertion:b592b91359f868c2f5dd147f1bae52602b987e71b341440464a3c8babc40eb80	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Caryomycin.md | DECISIONS.md#roles	data/ingredients/mapped/Caryomycin.yaml	9ad2852bdd6c6a8de3a38eeccdb308a3fd16ee4f51b8e489d0a07a929e1da2a9	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:1d176ac03159eaa12e26	data/ingredients/mapped/Clarithromycin.yaml	active	role_evidence	major	MIM.assertion:b5bd78154e1a0b647baa0b090bacc65ce4e67b44651d0342d8d9600cd5514e6e	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Clarithromycin.md | DECISIONS.md#roles	data/ingredients/mapped/Clarithromycin.yaml	a08a547c339de7c579a36ae16dff0bf6cbe48e6b23d26a37d6f10ec2a88c0891	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:317bca3e681ca061ecfe	data/ingredients/mapped/P-hydroxybenzoate.yaml	active	role_evidence	major	MIM.assertion:b6167391b988536b0ba5aaa6a7db5495dd70ef004e1b95dcd52dddb04c0436e3	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/P-hydroxybenzoate.md | DECISIONS.md#roles	data/ingredients/mapped/P-hydroxybenzoate.yaml	a5f785e7184586ae4885404a4e2ebe55f659611eb01f70edc35a6a6093149a73	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:ef2f4b09031d5dcc6e85	data/ingredients/mapped/PY-cellobiose.yaml	active	component_source_scope	major	MIM.assertion:b6214b75d798ea125d49d7c382b742444aadf9eff5c91cd57a302945975c4e6d	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components	data/ingredients/mapped/PY-cellobiose.yaml	43affad15730fa118b5a490edeb105cc9ca4b3967851eede7a94addf4746683f	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:ad9fd4c1ccd576bfe991	data/ingredients/mapped/PYG_Rumen_Fluid.yaml	active	component_source_scope	major	MIM.assertion:b669cdd82153e54b5be9fd650e716be2d26b9decfe913e894c3900fe5d6da39b	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components	data/ingredients/mapped/PYG_Rumen_Fluid.yaml	833d1bf421b60fb474361c29a35f88d5702c790d5385221d6fa6757199801c01	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:eb02fcf377d3e48fff52	data/ingredients/mapped/Danomycin.yaml	active	role_evidence	major	MIM.assertion:b695b0307eda355be44b671580662588dc2a1bd605d552e61b1078a99c180a13	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Danomycin.md | DECISIONS.md#roles	data/ingredients/mapped/Danomycin.yaml	20ba29d7326f2cd0f7657db3cdd8124ca35dc1a15e3858723bd27101e2663cfd	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:55826e94c4948abad31e	data/ingredients/mapped/D-arabinose.yaml	active	role_evidence	major	MIM.assertion:b6a3bc67b24e6bb2843ed971a7788bd90d2e08ec54a7f810424f9cdd992b0fa1	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-arabinose.md | DECISIONS.md#roles	data/ingredients/mapped/D-arabinose.yaml	0e501cbf834599bb55d18abbca320bd1aa95be31cf0742bafe3cd95484997581	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:f52dcba33527b989c8de	data/ingredients/mapped/Na2so4_X_10_H2o.yaml	active	role_evidence	major	MIM.assertion:b72b5247a40a8444b4be817bf2de6d3b9ff1dd80384ff7ad3f333d8b38cd327d	open	No evidence is supplied.	reports/yaml_record_review/Na2so4_X_10_H2o.md | DECISIONS.md#roles	data/ingredients/mapped/Na2so4_X_10_H2o.yaml	97b46a55099bdc697adf06c7eee543dd6eecae1391ef5d4425c4aa149a2f0816	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:72f96bdc00b301481c5f	data/ingredients/mapped/Fastidious_Anaerobe_Broth_With_Meat_Granules.yaml	active	component_source_scope	major	MIM.assertion:b7426417477cd179140850670d7a38331eee9f880e7738947eb36a425464254d	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components	data/ingredients/mapped/Fastidious_Anaerobe_Broth_With_Meat_Granules.yaml	aa56347529508fd0c082571cfd39540c6ac3205ba587c992594015c1e881c6a5	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:af8d93ac4cd54d09c73a	data/ingredients/mapped/2-Deoxy-D-Ribose.yaml	active	role_evidence	major	MIM.assertion:b7e77f60035f3d39828e277c7a047d61ddadb7ff6205f0bfe053a0a9395af78c	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/2-Deoxy-D-Ribose.md | DECISIONS.md#roles	data/ingredients/mapped/2-Deoxy-D-Ribose.yaml	b6128f7ddd369ed67041c0958845fecee40c48cc5c5612a956a84141888509a3	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:c84c8168aa81c1ac903b	data/ingredients/mapped/Mncl2_X_4_H2o.yaml	active	role_evidence	major	MIM.assertion:b81271d573502c331a14d4c840c47067c1388bd11415398078951db7eb0963f9	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Mncl2_X_4_H2o.md | DECISIONS.md#roles	data/ingredients/mapped/Mncl2_X_4_H2o.yaml	ce248133b8c5721210c39858ac9b659912dd4ab067bd77d6fb95b5fcdf69cf0a	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:390be6122d9a67784e95	data/ingredients/mapped/L-Pyroglutamic_Acid.yaml	active	role_evidence	major	MIM.assertion:b8a70d4dc5e31c6e4f5f39b709b2d1c688283a69b8983143ab199bf7d9a41d96	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-Pyroglutamic_Acid.md | DECISIONS.md#roles	data/ingredients/mapped/L-Pyroglutamic_Acid.yaml	878b6041b1b5cadc81ba842a47216d6d91cd64e7e7fbf48d5fed02ec4fc4e91c	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:febc38d11d1b26146dbf	data/ingredients/mapped/Dihydroxyacetone.yaml	active	role_evidence	major	MIM.assertion:b8c308d29ab3de1ba9539f1433c6f05963aeb2bfe8833cda5ac849bfb878aeae	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Dihydroxyacetone.md | DECISIONS.md#roles	data/ingredients/mapped/Dihydroxyacetone.yaml	ad512d73f33938b4dae6de352ea054be42cddde7b61ee3e71b557f2f76dfd677	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:28d4855c5ad15fc2384c	data/ingredients/mapped/2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Monohydrate.yaml	active	role_evidence	major	MIM.assertion:b907a7a24ecc46f4ffec7ceb23c3b008de72cde33ae185503ebe788d6c244e26	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Monohydrate.md | DECISIONS.md#roles	data/ingredients/mapped/2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Monohydrate.yaml	35ffa2d129a9e674a6a9fe7a08665e15e18a7c4c570a5ce30105802e3a7df048	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:e6cb2156cdad73005992	data/ingredients/mapped/D-Serine.yaml	active	role_evidence	major	MIM.assertion:b9ed9451c9693a6392196800a684452e1d182c355cdd49c202cce335908a5531	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-Serine.md | DECISIONS.md#roles	data/ingredients/mapped/D-Serine.yaml	d6aba07f5a08cca5568562a8683e9c4ae2d771dffcbcf6b1fbe71ea735d1adb6	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:dd4abb6f811151957c9b	data/ingredients/mapped/D-sorbitol.yaml	active	role_evidence	major	MIM.assertion:ba5378bd24561a99a42f40495b4cf1a095c3c8c9fff5db47e185275342eb2af2	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-sorbitol.md | DECISIONS.md#roles	data/ingredients/mapped/D-sorbitol.yaml	b03dc5b410aa70e2fe4e274031b77b502c05db3c05bf44dd225f91d81f287744	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:12b79898c3ba8df8e9ba	data/ingredients/mapped/Galactose_1-phosphate_Dipotassium_Salt_Pentahydrate.yaml	active	role_evidence	major	MIM.assertion:bac9a143940cfdadf9906b815aed85cd2d3bffbc40104a902ce153903c2b59ce	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Galactose_1-phosphate_Dipotassium_Salt_Pentahydrate.md | DECISIONS.md#roles	data/ingredients/mapped/Galactose_1-phosphate_Dipotassium_Salt_Pentahydrate.yaml	f5e8481e5f4588940e88d389061bdfee2e23838b653928c4bf3f18ca36c26e53	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:8d05d354f43b4c81b7bf	data/ingredients/mapped/Puromycin_Dihydrochloride.yaml	active	role_evidence	major	MIM.assertion:bb749c348903d5d2d974f9ec37ae4ac1b1be3cc49e756727d23025cb0f009936	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Puromycin_Dihydrochloride.md | DECISIONS.md#roles	data/ingredients/mapped/Puromycin_Dihydrochloride.yaml	104d41ec9d80fd2213875e92c3c7136a804180289680e03b9d2a549fba8f1b57	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:104bc0d2fe3a3340f5df	data/ingredients/mapped/Surfactant.yaml	active	role_evidence	major	MIM.assertion:bb800b831aba52007786d59023519dd17cc2c62029b2419f90a26a9692656460	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Surfactant.md | DECISIONS.md#roles	data/ingredients/mapped/Surfactant.yaml	4ae85133118ce09bc36ea6b188ddb559b61f13e9a35b5a57bbed451d726a5666	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:9885c46f9bdea8f68046	data/ingredients/mapped/CMC_PY_Horse_Serum.yaml	active	component_source_scope	major	MIM.assertion:bbb5125587fc45cffadd696405762e0c2dfad93bfd57d56164b6924f6eb0f10b	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components	data/ingredients/unmapped/CMC_PY_Horse_Serum.yaml	39e3ff65e31ecd99696afd0b2d3429fba96751361b019a92933e136372b74077	RESOLVED	Love et al. 1979 (doi:10.1099/00207713-29-3-241) describes separate cooked meat-carbohydrate and peptone-yeast cultures with horse serum. The source expression was incorrectly flattened into one mixture, and CMC wrongly expanded as carboxymethylcellulose. All four edges withdrawn; raw expression retained as AMBIGUOUS.	reports/semantic_review_20260921/resolution/components/dispositions.tsv
SEM:dc0a8aacf5ac408b152c	data/ingredients/mapped/2-Deoxy-D-glucose.yaml	active	role_evidence	major	MIM.assertion:bcbda00c88de084b091b19bb8263f155e16ce8a8c1de800ad836704529bcc6c0	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/2-Deoxy-D-glucose.md | DECISIONS.md#roles	data/ingredients/mapped/2-Deoxy-D-glucose.yaml	ff57b56e0dc51c2bb5c03d6830082e628f1358c09d5bd2c775b9c9c0ce92625a	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:3d8d35a027c8a0211add	data/ingredients/mapped/Sodium_Gluconate.yaml	active	role_evidence	major	MIM.assertion:bcd7c49f03b39fc51b088161f51156cdc9101007be53d8acff392eb88debce70	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Sodium_Gluconate.md | DECISIONS.md#roles	data/ingredients/mapped/Sodium_Gluconate.yaml	a39a644eb65c55b6f99c47e098938a736bea805c4236f89e7e9dd1e6f3cdabc4	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:d8b61f52d9d23a689323	data/ingredients/mapped/Vancomycin_Hydrochloride_From_Streptomyces_Orientalis.yaml	active	role_evidence	major	MIM.assertion:bcee863287b451cb1a00257cda2d6e163639c0365a45949b08965bd2382b7990	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Vancomycin_Hydrochloride_From_Streptomyces_Orientalis.md | DECISIONS.md#roles	data/ingredients/mapped/Vancomycin_Hydrochloride_From_Streptomyces_Orientalis.yaml	1ec3918aaaebfd97d87d712c6539cbdad0a1f063169aed25e7fd0778a438692b	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:487edc1d3ad68c67a7fd	data/ingredients/mapped/Fetal_Bovine_Serum.yaml	active	role_evidence	major	MIM.assertion:be04808ecff1d48eed9a4a46363962b9dbf8b8fef4236f1026b09a003d0dc7a2	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Fetal_Bovine_Serum.md | DECISIONS.md#roles	data/ingredients/mapped/Fetal_Bovine_Serum.yaml	adb576c3fda65e0329bdab829eb8a14e07ea1bdcb75a2fa7078dcff49c29b73f	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:e4bef249694262f820b7	data/ingredients/mapped/Durhamycin.yaml	active	role_evidence	major	MIM.assertion:be67eea5bb7854826c64ca45014d0d1084120f5b1fb457e343c2b0b29fafaf97	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Durhamycin.md | DECISIONS.md#roles	data/ingredients/mapped/Durhamycin.yaml	0f1ab3359b879b2a9917cd713f8683634c6c22395f616fc44030eed83e42ae9e	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:fdcfbc1555e838b2e301	data/ingredients/mapped/D-Alanine.yaml	active	role_evidence	major	MIM.assertion:bef3dfcc32f4fa34500af92521966506fbe41dae382df7bd2c870a6b18051d66	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-Alanine.md | DECISIONS.md#roles	data/ingredients/mapped/D-Alanine.yaml	339e66c0d8cd147d235511dc025429b213cd70036bc987966c5f923ac02a1605	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:2d09e53cd5bdcc853380	data/ingredients/mapped/D-glucose.yaml	active	role_evidence	major	MIM.assertion:bf0e2bdf629be3f8eae67626c7f89d92b3b740ad816e36a5f647f03d98ebc797	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-glucose.md | DECISIONS.md#roles	data/ingredients/mapped/D-glucose.yaml	dd603850555b5735acd54dcc6f4695a23a0d789b120d77000db239427bad0914	OPEN	Historical finding remains unresolved; no blanket approval.	
